#! IncludeWeaponSound
# This file define battle parameters of characters.
# -----------------------------------------------
# Id;AvatarSprite;ModelId;TranceModelId;TranceGlowingColor;MP_IDLE_NORMAL;MP_IDLE_DYING;MP_DAMAGE1;MP_DAMAGE2;MP_DISABLE;MP_GET_UP_DYING;MP_GET_UP_DISABLE;MP_DOWN_DYING;MP_DOWN_DISABLE;MP_IDLE_CMD;MP_NORMAL_TO_CMD;MP_DYING_TO_CMD;MP_IDLE_TO_DEF;MP_DEFENCE;MP_DEF_TO_IDLE;MP_COVER;MP_AVOID;MP_ESCAPE;MP_WIN;MP_WIN_LOOP;MP_SET;MP_RUN;MP_RUN_TO_ATTACK;MP_ATTACK;MP_BACK;MP_ATK_TO_NORMAL;MP_IDLE_TO_CHANT;MP_CHANT;MP_MAGIC;MP_STEP_FORWARD;MP_STEP_BACK;MP_ITEM1;MP_CMD_TO_NORMAL;MP_SPECIAL;AttackSequence;WeaponBone;ShadowData;StatusBones;StatusOffsetsY;StatusOffsetsZ;WeaponSounds
# Int32;String;String;String;UInt8[];String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;String;Int32;UInt8;UInt8[];UInt8[];Int8[];Int8[];Int32[]
# -----------------------------------------------
57;face100;GEO_MAIN_CLOUD_00;GEO_MAIN_CLOUD_00;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 57
58;face101;GEO_MAIN_CLOUD_01;GEO_MAIN_CLOUD_01;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 58
59;face102;GEO_MAIN_CLOUD_02;GEO_MAIN_CLOUD_02;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 59
60;face103;GEO_MAIN_CLOUD_03;GEO_MAIN_CLOUD_03;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 60
61;face104;GEO_MAIN_CLOUD_04;GEO_MAIN_CLOUD_04;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 61
62;face105;GEO_MAIN_CLOUD_05;GEO_MAIN_CLOUD_05;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 62
63;face106;GEO_MAIN_CLOUD_06;GEO_MAIN_CLOUD_06;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 63
64;face107;GEO_MAIN_CLOUD_07;GEO_MAIN_CLOUD_07;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 64
65;face108;GEO_MAIN_CLOUD_08;GEO_MAIN_CLOUD_08;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 65
66;face109;GEO_MAIN_CLOUD_09;GEO_MAIN_CLOUD_09;128, 192, 208;ANH_MAIN_CLOUD_00_BTL_IDLE;ANH_MAIN_CLOUD_00_BTL_IDLE_WEAK;ANH_MAIN_CLOUD_00_BTL_HITTED;ANH_MAIN_CLOUD_00_BTL_HITTED_STRONG;ANH_MAIN_CLOUD_00_BTL_IDLE_KO;ANH_MAIN_CLOUD_00_BTL_WEAK_STAND;ANH_MAIN_CLOUD_00_BTL_KO_WEAK;ANH_MAIN_CLOUD_00_BTL_STAND_WEAK;ANH_MAIN_CLOUD_00_BTL_WEAK_KO;ANH_MAIN_CLOUD_00_BTL_IDLE_READY;ANH_MAIN_CLOUD_00_BTL_STAND_READY;ANH_MAIN_CLOUD_00_BTL_WEAK_READY;ANH_MAIN_CLOUD_00_BTL_READY_DEFEND;ANH_MAIN_CLOUD_00_BTL_IDLE_DEFEND;ANH_MAIN_CLOUD_00_BTL_DEFEND_STAND;ANH_MAIN_CLOUD_00_BTL_COVER;ANH_MAIN_CLOUD_00_BTL_DODGE;ANH_MAIN_CLOUD_00_BTL_FLEE;ANH_MAIN_CLOUD_00_BTL_VICTORY;ANH_MAIN_CLOUD_00_BTL_VICTORY_LOOP;ANH_MAIN_CLOUD_00_BTL_READY_ATTACK;ANH_MAIN_CLOUD_00_BTL_ATTACK_RUN;ANH_MAIN_CLOUD_00_BTL_ATTACK1;ANH_MAIN_CLOUD_00_BTL_ATTACK2;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK1;ANH_MAIN_CLOUD_00_BTL_JUMP_BACK2;ANH_MAIN_CLOUD_00_BTL_READY_CAST;ANH_MAIN_CLOUD_00_BTL_IDLE_CAST;ANH_MAIN_CLOUD_00_BTL_CAST_STAND;ANH_MAIN_CLOUD_00_BTL_MOVE_FORWARD;ANH_MAIN_CLOUD_00_BTL_MOVE_BACKWARD;ANH_MAIN_CLOUD_00_BTL_ITEM;ANH_MAIN_CLOUD_00_BTL_READY_STAND;ANH_MAIN_CLOUD_00_BTL_SPECIAL_CAST;11000;12;1, 14, 210, 204, 0;3, 3, 3, 3, 3, 1;-11, 0, -6, -1, -6, -22;0, -3, -8, -9, -5, 0;902, 70;# Custom battle parameters 66
