# This file contains a set of learnable abilities for a custom character.
# -----------------------------------
# Id;AP
# Ability;UInt8
# -----------------------------------
AA:10012;0;# Weighted Strike
AA:10013;0;# Cleave
AA:10015;0;# Tactical Retreat
AA:141;0;# Darkside
AA:10016;0;# Loose Grip
AA:10017;0;# Earthsplitter
AA:149;0;# Thunder Slash
AA:10018;0;# Feel my fury!
SA:0;0;# Auto-Reflect
SA:1;0;# Auto-Float
SA:2;0;# Auto-Haste
SA:3;0;# Auto-Regen
SA:4;0;# Auto-Life
SA:5;0;# HP+10%
SA:6;0;# HP+20%
SA:9;0;# Accuracy+
SA:10;0;# Distract
SA:11;0;# Long Reach
SA:12;0;# MP Attack
SA:13;0;# Bird Killer
SA:14;0;# Bug Killer
SA:15;0;# Stone Killer
SA:16;0;# Undead Killer
SA:17;0;# Dragon Killer
SA:18;0;# Devil Killer
SA:19;0;# Beast Killer
SA:20;0;# Man Eater
SA:25;0;# Add Status
SA:27;0;# Chemist
SA:35;0;# High Tide
SA:36;0;# Counter
SA:39;0;# Eye 4 Eye
SA:40;0;# Body Temp
SA:41;0;# Alert
SA:42;0;# Initiative
SA:43;0;# Level Up
SA:44;0;# Ability Up
SA:46;0;# Flee-Gil
SA:48;0;# Insomniac
SA:49;0;# Antibody
SA:49;0;# Antibody
SA:50;0;# Bright Eyes
SA:52;0;# Restore HP
SA:53;0;# Jelly
SA:57;0;# Locomotion
SA:58;0;# Clear Headed
0;0;# Void
0;0;# Void
